"","pmRA","pmDEC","i_K","Y","J","H","K","ps","pb","RA","Dec","err_RA","err_Dec"
"V2470",15.3646488189697,-46.9304847717285,NA,NA,8.08300018310547,7.81099987030029,7.76900005340576,0.97008724539446,0.995631753157732,56.0980991002219,24.1325869276576,2.1807223e-06,2.1807223e-06
"V2688",13.9875888824463,-42.445858001709,NA,NA,12.1757154083252,11.6829996109009,11.3167264556885,0.970030216716133,0.796602303164198,57.2868089012841,25.8968810072122,2.1687792e-07,2.1686772e-07
"V2946",24.4393901824951,-44.2420463562012,2.69711421966553,NA,11.8020000457764,11.1370000839233,10.9028861618042,0.969940883283694,0.00111632882808199,54.5366908877617,21.2469285419542,7.0354514e-07,7.032e-07
"V2410",16.7228755950928,-48.540397644043,NA,13.4013166427612,12.7888011550903,12.2510004043579,11.9425695037842,0.969838269145676,0.447842219444952,60.1089388176595,23.4381444269429,6.5308535e-07,6.528661e-07
"V1944",20.3021697998047,-42.0978584289551,NA,NA,8.61200046539307,8.29300022125244,8.26799964904785,0.969803229777271,0.96579499417762,56.8499138655631,23.9144421484767,3.419126e-06,3.419126e-06
"V11",12.6231832504272,-45.1431655883789,3.60511493682861,15.1300058364868,14.525429725647,13.956259727478,13.6099290847778,0.969800693177997,0.000688888998886306,58.1758689233612,25.1783487750574,5.9845695e-07,5.9845695e-07
"V887",18.8884658813477,-36.6892585754395,6.6624584197998,19.8138008117676,18.2375202178955,17.387767791748,16.6461734771729,0.969737902923853,0.00464474590589226,55.7470991830376,25.6274948026904,2.9170594e-06,2.9170594e-06
"V2365",18.8637313842773,-34.5051383972168,NA,13.6208066940308,13.0517530441284,12.4860000610352,12.2117793655396,0.969665815950679,0.198769986544511,53.0328201230558,23.2325370168002,1.0435045e-06,1.0429114e-06
"V80",21.1694812774658,-38.0794448852539,3.34339809417725,14.6222887039185,14.0077838897705,13.4565763473511,13.1326875686646,0.969614756186388,0.00027650480985475,54.2952757888646,21.2027111812525,1.4407651e-06,1.439339e-06
"V2811",19.4816360473633,-33.0354042053223,NA,17.5132007598877,16.5979919433594,15.9573068618774,15.424916267395,0.969193964462174,1.97170692648463e-05,57.3194947362441,27.672730574598,1.1557405e-06,1.1556307e-06
"V2591",10.4426898956299,-40.2331771850586,NA,NA,11.8079996109009,11.1149997711182,10.9615008926392,0.969151705459533,0.0934490865865029,62.5158843272372,23.8121165725777,1.0469608e-06,1.0469608e-06
"V2712",17.4916343688965,-39.2997627258301,NA,NA,11.2239999771118,10.6049995422363,10.4659996032715,0.969098282828579,0.0687356996361563,51.8912563575043,26.7279502567871,2.5310646e-06,2.5239394e-06
"V2564",11.3424863815308,-37.5974807739258,2.47799968719482,NA,11.1890001296997,10.5139999389648,10.3380002975464,0.969047421763742,0.075712775626713,56.6677594270898,24.9310103898764,2.4401263e-07,2.440057e-07
"V63",17.5161228179932,-32.6709938049316,3.31768440246582,14.049955368042,13.4907655715942,12.9408869171143,12.6354968643188,0.96891039855028,0.0341978863634873,58.193504939697,24.5614412825085,1.4343496e-07,1.4343355e-07
"V2122",10.7568082809448,-44.1478538513184,NA,13.8583698272705,13.2852058410645,12.7250003814697,12.4770219421387,0.968862632688836,0.119546730806482,56.6366317548207,19.2917176025164,2.08635e-06,2.0784717e-06
"V2725",20.718090057373,-38.6038093566895,NA,15.5170373916626,14.7755498886108,14.23850440979,13.8634204864502,0.968839161752088,0.246035061511516,53.1512283786292,26.9694591312537,7.8976944e-07,7.8953434e-07
"V2106",21.1224594116211,-38.8976402282715,NA,14.5824365615845,14.0102186203003,13.4766178131104,13.153697013855,0.968573611977786,0.0439750024534692,56.2921288605603,27.6691935000467,1.180952e-06,1.180952e-06
"V2819",14.0611448287964,-39.3729438781738,NA,14.865421295166,14.3374099731445,13.8121538162231,13.4907245635986,0.968538432599761,0.0217446487249814,54.6377110479388,28.1332586851661,6.482575e-07,6.482575e-07
"V2807",20.746618270874,-35.9006195068359,NA,16.8939609527588,16.0153656005859,15.4393768310547,15.0399732589722,0.968404970205034,0.000163960890115611,56.5069964324619,27.2264813595563,9.148053e-07,9.148053e-07
"V2275",10.308934211731,-23.4877510070801,1.50899982452393,NA,9.89700031280518,9.52200031280518,9.42500019073486,0.968321480076123,1.19374363394265e-07,53.274312913463,22.1341595900421,4.2839483e-06,4.2468896e-06
"V29",13.8215665817261,-48.4275894165039,1.70699977874756,9.73013431549072,9.67700004577637,9.22999954223633,9.05399990081787,0.968311121451187,0.908667029594509,57.7264141288935,23.834757721946,4.4513936e-07,4.4503778e-07
"V28",19.2883033752441,-43.1395721435547,2.24499988555908,11.1512530517578,10.9519996643066,10.3210000991821,10.1590003967285,0.968134848580047,0.0445114099301055,56.9989197689042,24.7312678524316,1.6623055e-07,1.6623055e-07
"V2645",19.9426040649414,-36.4536743164062,NA,15.0182361602783,14.3628587722778,13.8108949661255,13.4445610046387,0.968076314961254,0.137570463808939,52.2820130667272,25.3620855192548,8.0497637e-07,8.047274e-07
"V1006",8.14019203186035,-52.7098197937012,3.21003173828125,13.4115619659424,12.8386306381226,12.298999786377,12.0191114044189,0.96765585368331,0.0372757593423338,55.7982022551114,25.4230292331237,2.3374987e-07,2.3374987e-07
"V2686",17.0418663024902,-40.2193603515625,NA,NA,10.2180004119873,9.5930004119873,9.43400001525879,0.967546723356931,0.999937677430288,57.6638039597441,25.3936474815663,9.005729e-07,9.002243e-07
"V2274",15.5381155014038,-42.5862274169922,NA,14.8051195144653,14.250958442688,13.7146978378296,13.4549798965454,0.967346963540772,0.0280436169117859,53.4125128362615,22.3523879921689,4.9557906e-07,4.954843e-07
"V2165",16.2089900970459,-34.6419639587402,2.69782852172851,NA,11.9540004730225,11.2530002593994,10.9831712341309,0.967338573060999,0.0321612997882841,56.0496683253434,19.3052659831625,1.0165176e-06,1.0156914e-06
"V2340",9.02692699432373,-41.9968299865723,NA,NA,11.664080581665,11.0389995574951,10.8500003814697,0.967190371221927,0.0643222238303798,56.6450289825801,22.9353601720897,8.4491023e-07,8.4409714e-07
"V1095",-2.271808385849,-44.5778923034668,4.03771114349365,15.9303283691406,15.2334861755371,14.6842908859253,14.2910470962524,0.96704979143497,1.24515672217385e-07,58.8215259859697,23.8880212448879,2.0760284e-07,2.0759721e-07
"V2723",22.7467517852783,-38.7139587402344,NA,13.1013899612427,12.5559510803223,11.9709997177124,11.7129256820679,0.966946894328854,0.228557465347189,53.0637806676539,26.6984062335713,7.4728484e-07,7.4728484e-07
"V2839",13.8268337249756,-33.4201354980469,NA,14.1188745498657,13.4676151275635,12.8975138092041,12.5715730285645,0.966945695613673,0.174904933699059,57.230904352514,28.6890701946197,7.9154256e-07,7.9154256e-07
"V1005",15.2194976806641,-34.8940124511719,3.12586139678955,13.5571794509888,13.1110000610352,12.4472174072266,12.159169921875,0.966925110656032,0.00351622813328711,56.5411921933592,21.0978987597013,1.0273972e-06,1.0270021e-06
"V1914",14.6465673446655,-32.5583190917969,NA,NA,8.21399974822998,8.04500007629395,8.00899982452393,0.96688371325076,0.0654596612050493,57.7764614567832,25.5945742750736,9.61651e-07,9.613755e-07
"V2222",13.2379608154297,-33.4869384765625,NA,NA,11.6339998245239,10.9650001525879,10.756711730957,0.966670320194397,0.135907360353956,58.7069322212347,20.0375733368943,9.705636e-07,9.698445e-07
"V2154",19.8541564941406,-42.9664001464844,NA,13.7159433364868,13.2397317886353,12.5959997177124,12.3530643081665,0.966649975246475,0.0970472381252669,55.2143778883739,19.546128015271,3.1749428e-07,3.17479e-07
"V2623",14.7573518753052,-48.7039451599121,NA,13.0891456604004,12.5350188827515,11.9060001373291,11.6327912902832,0.966387552328943,0.228278849726047,60.0660925813736,25.0295513994034,6.4501654e-07,6.4501654e-07
"V2203",16.4143505096436,-46.8267440795898,NA,14.2092151641846,13.6328277587891,13.098484992981,12.761015663147,0.965955596499452,0.192648637511191,55.5579223536015,20.3621195529272,4.4711615e-07,4.4706945e-07
"V1941",19.5484504699707,-48.3940658569336,NA,NA,12.7239999771118,12.0740003585815,11.8509998321533,0.965890225958505,0.0117545929853956,53.4834254612077,19.5461854751994,1.8391727e-06,1.836209e-06
"V2022",15.3804407119751,-45.8246726989746,2.30700016021729,NA,11.3299999237061,10.6540002822876,10.5,0.965516301818666,0.000443582201127279,56.5218911334456,22.9815453636915,2.9705413e-07,2.9705413e-07
"V70",16.4236755371094,-42.3425827026367,2.909677734375,13.0656042861938,12.4089097595215,11.835000038147,11.566676864624,0.965510354450772,0.0011579118596986,58.2373873756011,22.4336257838012,2.6677648e-07,2.6677648e-07
"V1902",13.6310844421387,-42.2880592346191,NA,13.3846139907837,12.8886756515503,12.3050003051758,12.0819997787476,0.965438290450108,0.141569459310621,57.9971452922175,24.6663436274938,5.518241e-07,5.518241e-07
"V2613",10.7252979278564,-39.3366737365723,NA,13.2593441009521,12.7349176025391,12.1520004272461,11.8763005828857,0.965352348450919,0.35801343254821,58.1307471043667,25.2520304493763,3.9439843e-07,3.9437134e-07
"V2541",11.2950553894043,-40.9338989257812,2.52799987792969,NA,11.0380001068115,10.3839998245239,10.2309999465942,0.96514869361182,0.707843053628312,54.7028716794103,25.1886589943723,3.189623e-07,3.189623e-07
"V698",19.6100063323975,-41.8641929626465,3.06077407836914,12.9133854675293,12.2173852539063,11.6350002288818,11.3759887313843,0.965101199011301,0.0173669811690841,55.7906084456303,24.6924843114445,1.6002534e-07,1.6002406e-07
"V127",20.3475437164307,-38.7364807128906,3.3407154083252,14.6836261749268,14.1052875518799,13.5858278274536,13.2616291046143,0.964981301673199,0.000372669245311097,53.9433662810091,22.413838162202,4.893968e-07,4.893968e-07
"V2727",17.8420467376709,-36.3734474182129,NA,16.2966575622559,15.579158782959,14.9821557998657,14.5860996246338,0.964500467865748,0.00171934045626565,53.5334055513413,26.8747854872116,9.555479e-07,9.551316e-07
"V2315",12.3350486755371,-36.2092132568359,NA,14.3474922180176,13.7444314956665,13.1878805160522,12.889415512085,0.964092696230549,0.114494194113758,59.999386207766,22.091528966716,2.5921503e-07,2.592067e-07
"V2398",10.9295015335083,-36.3196754455566,NA,13.3136415481567,12.6585645294189,12.1409997940063,11.8176734542847,0.96407838090663,0.366512603176338,59.1193051818576,23.1509323971753,2.496864e-06,2.496864e-06
"V2757",15.7739295959473,-42.6281623840332,NA,14.7396459579468,14.2168560028076,13.6681499481201,13.4014520645142,0.963967051483329,0.0201112213447051,56.5541929001859,27.0365790215405,8.383883e-07,8.383883e-07
"V2627",18.611255645752,-40.4291229248047,NA,13.6876058578491,13.208212852478,12.5419998168945,12.3728520965576,0.963874981310862,0.0375515007011599,60.2055372782323,25.2029315013896,7.8996493e-07,7.897296e-07
"V224",10.8419961929321,-40.9428291320801,2.64805030822754,12.1261723709106,11.7233686065674,11.085000038147,10.9200000762939,0.963793218784855,0.0169577048772793,55.6226189356622,22.7904637838709,2.3677606e-07,2.3676972e-07
"V2593",21.8265495300293,-38.4949989318848,NA,13.3997468948364,12.7598399734497,12.266322555542,12.0024221038818,0.96355335709093,0.347509472528089,51.9761044526599,24.9363654684934,6.164446e-07,6.163327e-07
"V385",14.9799585342407,-42.7130126953125,3.12983917236328,12.6981297302246,11.9797420120239,11.4399995803833,11.1547267532349,0.963360238994145,0.304614166449414,55.7355921469814,24.0827465799038,1.8408022e-07,1.8407304e-07
"V2469",14.0864858627319,-38.5254516601562,3.01063941955566,NA,12.4217624282837,11.9370002746582,11.5037887191772,0.96316786993207,0.0492280192875755,56.3172377882974,24.1210994908488,2.5562065e-07,2.5560752e-07
"V2652",22.5315608978271,-41.4098052978516,NA,13.3791856765747,12.814133605957,12.2853807830811,11.9979131317139,0.963069001465638,0.252130929322928,53.9595593911342,25.7056915832254,6.2060747e-07,6.2060747e-07
"V1106",9.25557231903076,-63.2386512756348,3.24277328491211,13.4174242019653,12.8852119064331,12.3273510360718,11.9975650405884,0.962827449564249,0.0137254999017293,58.5431058728639,22.1704301710382,2.4513412e-07,2.4513412e-07
"V2367",18.7774906158447,-34.7700080871582,NA,14.5375671386719,13.9290323257446,13.362738609314,13.0408372879028,0.962660683836769,0.0809472648852848,53.1575867785038,23.4330517067142,8.124974e-07,8.1196157e-07
"V2020",16.637767791748,-42.6877174377441,NA,NA,10.2559995651245,9.73099994659424,9.58199977874756,0.962648418694483,0.323525880423979,57.648887861812,25.4264381789098,3.545063e-07,3.5448502e-07
"V2574",10.0663537979126,-40.2608451843262,NA,NA,12.0270004272461,11.4209995269775,11.1112907028198,0.962567915039198,0.442743748058457,56.3208181398283,25.2632211339127,6.9352876e-07,6.933695e-07
"V1348",36.361385345459,-64.2599487304688,3.47207950592041,14.1348400115967,13.5246667861938,12.9203600311279,12.62314868927,0.962372294022671,0.0113078900319062,59.6587774118435,23.4281712972594,8.070987e-07,8.064937e-07
"V211",19.4615364074707,-46.0985336303711,3.26072788238525,14.4384593963623,13.8722667694092,13.3382377624512,13.0290193557739,0.961902228683135,0.000636594713721128,54.9889829808522,23.3283684297957,3.4170046e-07,3.4170046e-07
"V2013",15.6841535568237,-44.9666023254395,2.47000026702881,NA,11.5159997940063,10.8059997558594,10.668999671936,0.961845329315352,0.00154779775128122,57.0720786965733,24.5043696027996,2.0682965e-07,2.0682965e-07
"V2444",18.4834995269775,-36.5520439147949,NA,14.8518644142151,14.0609845733643,13.5043348693848,13.1753575897217,0.961637985294095,0.545163640860443,55.6852560128465,23.9708801522858,7.0852354e-07,7.080742e-07
"V2817",21.1938285827637,-42.4067153930664,NA,14.4146890640259,13.8690214157104,13.2410469055176,12.9558446502686,0.961490164303084,0.0508806208919284,58.456817247817,27.5111322991867,8.157629e-07,8.1522103e-07
"V2683",15.1968717575073,-42.6588249206543,NA,NA,9.9680004119873,9.42000007629395,9.30099964141846,0.961270744569036,0.983980699424927,56.5396206531016,26.1387666432777,3.377982e-07,3.377982e-07
"V2663",12.4003114700317,-42.2091827392578,1.79500007629395,NA,10.798999786377,10.2399997711182,10.1339998245239,0.961055911889525,5.09139570059602e-07,55.1774212207945,25.7054157281666,2.9586724e-07,2.9586724e-07
"V364",17.206729888916,-36.9159202575684,3.3996467590332,14.9555644989014,14.3569183349609,13.8287363052368,13.4756488800049,0.961035041308874,1.79220667344548e-05,54.3794541125528,23.7686389479449,3.106701e-07,3.106609e-07
"V2511",9.52421474456787,-36.7815399169922,2.91996978759765,NA,11.6940002441406,11.0559997558594,10.7610299682617,0.960889256919695,0.237334763885763,57.551095855503,23.9958047414112,2.3982832e-07,2.3982832e-07
"V2132",17.9052448272705,-34.4768409729004,NA,13.3210353851318,12.6832084274292,12.1859998703003,11.8843190765381,0.960858327703334,0.409396539716264,52.2439252072248,26.3034315371146,1.3548671e-06,1.354097e-06
"V499",10.7324371337891,-39.2545776367188,3.64621448516846,15.3032836914062,14.6638517379761,14.1605882644653,13.7620553970337,0.960561479738543,5.50256909582769e-05,56.1922658362314,24.3840856290046,2.9104825e-07,2.9103649e-07
"V691",13.8557262420654,-36.0393486022949,3.23323917388916,14.4513645172119,13.8553400039673,13.2867546081543,13.0091333389282,0.960468034323765,0.000294385173886358,55.2582757708256,24.9225643110782,2.517481e-07,2.517405e-07
"V2104",17.4253196716309,-46.2384033203125,NA,14.6435012817383,14.0464544296265,13.4932565689087,13.1764183044434,0.960281162387636,0.117651549409863,60.2973540016041,22.1772643329862,2.7972652e-07,2.7972652e-07
"V1976",21.0870895385742,-36.3425674438477,1.86999988555908,NA,10.2080001831055,9.75699996948242,9.57900047302246,0.960156584112538,0.00375711341675711,55.0501379482418,25.6421807225907,4.698607e-07,4.698607e-07
"V2667",10.9884328842163,-41.2866592407227,NA,13.7512521743774,13.1692533493042,12.5846475982666,12.3234393692017,0.96015332655539,0.320764588465682,55.8294258872167,26.0788327130768,5.238545e-07,5.238545e-07
"V2360",11.5380735397339,-42.3263092041016,NA,14.2830791473389,13.7518510818481,13.1863307952881,12.9119460678101,0.96010511366268,0.0615302233660683,51.4203131567943,23.3340116449363,7.1499426e-07,7.147068e-07
"V1915",7.64512729644775,-35.0254173278809,2.37199974060059,NA,11.3830003738403,10.7849998474121,10.6020002365112,0.960005986498184,0.000154673948038808,57.1063228817302,22.2114651924291,3.2195481e-07,3.2195481e-07
"V2693",22.404541015625,-38.5192604064941,NA,13.1367149353027,12.5744752502441,11.9482263946533,11.6882512664795,0.959995003799742,0.197844142759175,58.9851113029153,25.2999234444768,5.276683e-07,5.276228e-07
"V2633",15.7944917678833,-41.9419975280762,NA,13.4330291748047,12.69890209198,12.0620002746582,11.7542979812622,0.959508994849304,0.355662687754644,61.1902224769149,24.6886387057815,1.4639131e-06,1.4639131e-06
"V90",16.6009578704834,-48.3715400695801,3.88002777099609,15.7637329101562,15.1094255447388,14.5355882644653,14.1481456756592,0.959478807434649,3.65227823984071e-07,56.2979841045808,21.241447642785,3.3603752e-07,3.3603752e-07
"V3080",32.4981994628906,-43.710693359375,2.08399963378906,NA,10.9429998397827,10.3479995727539,10.2170000076294,0.959415103844861,7.07359015850173e-06,57.0430400438533,19.3024128041462,7.713943e-07,7.709357e-07
"V2390",12.2851696014404,-43.4524116516113,2.15299987792969,NA,11.1770000457764,10.5380001068115,10.3760004043579,0.958915713822988,1.45896934958811e-05,58.2689233024741,22.8012443967182,3.799487e-07,3.799055e-07
"V2248",14.0506238937378,-45.1266593933105,NA,14.9321689605713,14.2771072387695,13.7542362213135,13.4194927215576,0.958585132055038,0.247325040572585,58.7650415591735,21.5193744419235,6.0406614e-07,6.039175e-07
"V2694",-0.436462342739105,-40.3227653503418,NA,18.3217639923096,17.1423511505127,16.3768196105957,15.9110174179077,0.958381116132648,0.000165203670868141,58.3514791442193,25.7296736619751,3.1012655e-06,3.1012655e-06
"V3375",50.1225814819336,-62.143856048584,NA,18.6810054779053,17.4562034606934,16.7351264953613,16.1223278045654,0.958371284155569,2.50560370426145e-05,62.7934127780508,23.1262478373177,1.6700199e-06,1.6700199e-06
"V854",28.8871059417725,-33.1097831726074,6.17249488830566,19.4445724487305,18.045726776123,17.2886962890625,16.4580535888672,0.958139392740267,0.000553912557289427,53.8667851415035,25.2898476663005,2.4666235e-06,2.4666235e-06
"V2786",16.5131759643555,-42.535717010498,NA,13.7419834136963,13.3036317825317,12.6647247695923,12.4739825820923,0.957929396676118,0.0465867665246436,54.7436942549797,27.1321559001361,1.0314212e-06,1.0308977e-06
"V997",17.6125240325928,-33.116283416748,3.24967693328857,14.0614719390869,13.4999170303345,12.9347357177734,12.6260879135132,0.957795049033657,0.00848167546969003,57.6654192863333,26.5722983505728,1.3527165e-06,1.3527165e-06
"V2121",11.6090068817139,-39.5702095031738,NA,14.984091758728,14.370436668396,13.8647804260254,13.5516510009766,0.957463417351672,0.0437674617793189,54.1936719578107,28.2516473829515,9.228976e-07,9.228976e-07
"V31306",7.38090515136719,-2.01640701293945,1.21599960327148,NA,9.16600036621094,8.91399955749512,8.82999992370605,0.957235386977565,3.04780996751575e-06,59.0533422784745,25.7620679545945,1.3661281e-06,1.3661281e-06
"V935",17.1516780853271,-52.9141693115234,3.20979236602783,13.4447860717773,12.8727321243286,12.3769998550415,12.0411899185181,0.957048440760753,0.0456496617016949,56.4320329178531,26.0838961257351,7.9447665e-07,7.9447665e-07
"V2191",13.6623544692993,-37.3250961303711,NA,13.5450583267212,13.0039004898071,12.3459997177124,12.2052266693115,0.956676490901244,0.0566448733035351,59.5364151730958,19.9713002260834,5.802145e-07,5.800607e-07
"V447",17.0559787750244,-35.0421180725098,3.29259872436523,14.5567789077759,13.9797344207764,13.4330577850342,13.1354389190674,0.956671713106619,0.000464738669439524,56.2217538867715,24.0184470294872,2.5918294e-07,2.5918294e-07
"V2656",23.0478000640869,-37.1014022827148,2.02147506713867,NA,10.8620004653931,10.2489995956421,10.1525247192383,0.956490615611805,6.87106037664531e-05,53.2516001499326,25.9959512601208,8.2127104e-07,8.2100667e-07
"V337",3.93015170097351,-39.0777587890625,5.18298625946045,17.5886039733887,16.6549205780029,15.9923620223999,15.4896459579468,0.955913656530904,1.62181491569768e-08,57.8610380281324,23.5029874498219,2.637439e-07,2.6374389e-07
"V2730",21.1103267669678,-35.8342247009277,NA,13.688383102417,13.0644216537476,12.5640568161011,12.2619454956055,0.955807278107669,0.279473918534141,54.299907682773,26.7746255603279,7.891043e-07,7.891043e-07
"V1961",28.997522354126,-51.7599945068359,NA,NA,8.20499992370605,8.04100036621094,8,0.955587525110487,0.00792236676344993,56.2720206483428,23.7026762125626,8.26702e-07,8.263212e-07
"V2359",15.7751998901367,-33.7071342468262,NA,14.0159196853638,13.434515953064,12.9418129348755,12.6000707244873,0.955334644012472,0.176964694047354,52.006532992012,23.0784233419978,3.6991653e-07,3.6989235e-07
"V2773",15.9440069198608,-33.0262336730957,NA,14.1001996994019,13.4748983383179,12.926255645752,12.6234634017944,0.955327181666113,0.146081489059166,60.2284397503607,26.4483990634639,7.9503326e-07,7.9503326e-07
"V2852",23.180871963501,-39.9279594421387,NA,NA,10.8940000534058,10.3039999008179,10.1529998779297,0.955269170497953,0.0331976117208306,59.6863018555491,27.395362406459,9.4673874e-07,9.4673874e-07
"V2202",14.8870830535889,-35.4945068359375,NA,14.1813182830811,13.6637153625488,13.0198106765747,12.7818439102173,0.955066822371099,0.0420708705536194,55.6160234134482,20.6096021779785,4.8731965e-07,4.872286e-07
"V1495",38.3637199401855,-62.8487930297852,4.31731510162354,16.1846179962158,15.4148788452148,14.8320579528809,14.4026975631714,0.955003962261826,1.42213207865449e-06,57.564806816573,26.1083323621142,3.3214485e-07,3.3214485e-07
"V27468",22.7300262451172,-75.108528137207,NA,17.6808490753174,16.6703433990479,15.9975185394287,15.5218696594238,0.954749465249645,3.53675971520584e-06,60.786723042676,28.6953284482835,1.157273e-06,1.157273e-06
"V2463",10.0209703445435,-41.3551940917969,1.78800010681152,NA,10.4209995269775,9.99499988555908,9.83899974822998,0.954570440687822,3.73246107576719e-07,56.7783061036606,23.7150724066158,2.3444089e-07,2.3443474e-07
"V2445",21.0730094909668,-38.7736701965332,2.52400016784668,NA,11.7220001220703,11.0179996490479,10.8409996032715,0.954455024745427,0.00116893184137656,55.4944898285907,23.7073451326905,2.815449e-07,2.815449e-07
"V2376",18.9228801727295,-37.8506355285645,NA,14.3991870880127,13.8864326477051,13.4822654724121,13.136531829834,0.954320668449264,0.0238121585501511,57.1841362175403,23.2605769164648,2.1837218e-06,2.1837218e-06
"V3194",25.4790153503418,-42.4003715515137,2.55717777252197,NA,11.41100025177,10.7229995727539,10.5568225479126,0.954052055798641,0.00344346022283304,57.0968613203833,28.6598047251457,6.601085e-07,6.599712e-07
"V2461",12.5856122970581,-39.6174201965332,2.32399940490723,NA,10.7200002670288,10.0970001220703,9.90200042724609,0.953947050901831,0.969805938010031,56.7856329700918,23.710704523179,2.817576e-07,2.817469e-07
"V2566",9.63187122344971,-40.1648864746094,NA,12.6186056900024,12.0314464187622,11.3649997711182,11.1337449645996,0.953798809035869,0.214594209295598,56.8368324973644,25.0866583387651,3.014482e-07,3.014482e-07
"V2597",22.8307628631592,-43.551887512207,NA,13.6202669143677,13.0660591125488,12.4760794067383,12.2220637893677,0.953684940995648,0.114238518828195,53.1404940617848,24.4929668626352,7.944705e-07,7.940759e-07
"V2598",14.3157978057861,-33.8521003723145,NA,13.8600797653198,13.3267545700073,12.7077726745605,12.4221770858765,0.953477906414714,0.116795257635166,53.0029936031034,24.5154499336807,7.2228255e-07,7.2210264e-07
"V2242",18.5121517181396,-45.5850944519043,NA,13.5310840606689,13.0539999008179,12.4524139785767,12.1632354354858,0.953453422429144,0.234552070072551,57.7115833205045,20.9087310951819,7.8349524e-07,7.8349524e-07
"V2270",14.2500257492065,-32.4078826904297,NA,13.3674783706665,12.7900189971924,12.2087873840332,11.8873288726807,0.953294185016416,0.265695441574317,62.1969955854191,21.4701959623486,9.1277445e-07,9.1277445e-07
"V2326",17.7578582763672,-46.5306053161621,1.98899936676025,NA,10.3439998626709,9.82100009918213,9.67500019073486,0.95315440592252,0.112680946184288,55.6766005563595,23.5028362764658,2.981111e-07,2.9809024e-07
"V702",12.4096851348877,-35.6221961975098,4.0141658782959,16.1922130584717,15.4806957244873,14.9602022171021,14.5740833282471,0.953058496300761,5.50237633234474e-12,55.8924398347733,25.0379507706845,2.7091804e-07,2.7091804e-07
"V2301",15.4235172271729,-34.4235382080078,2.80299949645996,NA,10.9359998703003,10.2969999313354,10.16100025177,0.952964779102272,0.105535598274887,59.0242570034908,22.4393484820172,4.5050413e-07,4.5050413e-07
"V2218",21.7004241943359,-48.211254119873,NA,13.5016164779663,12.9326438522339,12.4123997116089,12.11178565979,0.952881615283906,0.190546436114862,58.9788233922211,20.1318386206186,8.4243464e-07,8.4243464e-07
"V2724",20.8361511230469,-35.6946563720703,NA,13.8066473770142,13.2408256530762,12.6219997406006,12.3700025177002,0.952853690281711,0.126001641973854,53.0429022342341,26.7035275447035,8.336138e-07,8.336138e-07
"V115",19.745304107666,-30.7467517852783,3.37225650787353,14.1703414916992,13.5722808837891,13.0105104446411,12.687393913269,0.952628244531932,0.00765225657790747,58.1492640033233,21.3563574745418,5.160321e-07,5.160321e-07
"V2126",23.8696174621582,-53.3332862854004,NA,NA,11.1990003585815,10.5539999008179,10.3540000915527,0.952345303054034,0.155721271391859,51.9350522529172,22.716541294226,2.4063843e-06,2.4063843e-06
"V2515",15.7776966094971,-45.5983009338379,NA,NA,11.3129997253418,10.6140003204346,10.4720001220703,0.951914370801277,0.089406951875448,58.0937893521094,23.6448293786108,1.6841174e-07,1.6840947e-07
"V2107",10.9270572662354,-36.9650688171387,NA,15.9431882667541,15.1436848258972,14.5142883682251,14.1099460220337,0.951868859256698,0.942093189136886,57.2101692465873,22.7416589263705,3.8942525e-07,3.8942525e-07
"V969",17.3184642791748,-36.6400527954102,3.87149547576904,14.3261470794678,13.7078142166138,13.1563997268677,12.5091865158081,0.951823574402795,0.407168523515015,59.0659090870393,25.4876284923305,4.3166443e-07,4.3166443e-07
"V2831",17.5600452423096,-33.0837745666504,NA,16.8943119049072,16.0922451019287,15.4628067016602,15.0444889068604,0.951434833884818,3.66437295660216e-05,55.8880109995301,27.9304387264643,9.89368e-07,9.893377e-07
"V2010",23.6331958770752,-43.52099609375,NA,14.3298655319214,13.74089427948,13.1618074798584,12.8288600540161,0.951324300077203,0.0346303790316053,56.2619837295056,25.0888391258401,2.8378344e-07,2.8378344e-07
"V2756",15.5439434051514,-35.6287689208984,NA,15.7689867019653,15.1033601760864,14.5629596710205,14.2099905014038,0.95131602903546,0.00889233847254767,55.9064937962125,26.5336354247942,5.229875e-07,5.229875e-07
"V2418",17.3173599243164,-33.9155349731445,NA,NA,11.8229999542236,11.1199998855591,10.965979347229,0.95084846163479,0.069507024657379,61.7502406779479,23.2288295387053,1.2939305e-06,1.2939305e-06
"V2630",13.5243616104126,-36.299877166748,NA,13.4964628219604,12.9880857086182,12.292352142334,12.1333596801758,0.95059712824391,0.0655801063891212,61.6015377357985,25.0272134083859,9.098248e-07,9.098248e-07
"V2093",10.3085775375366,-36.2848129272461,NA,13.1167182922363,12.5645036315918,12.0159997940063,11.7216136550903,0.949329024591676,0.361517058469823,58.989782363578,21.1774498642867,7.5739456e-07,7.5739456e-07
"V2262",14.1069135665894,-33.3699111938477,NA,14.7745838165283,14.1086750030518,13.5576457977295,13.1793308258057,0.94923884906674,0.16386206593836,59.7085894420246,21.614693206066,5.0987296e-07,5.098097e-07
"V1970",12.2605457305908,-48.5749740600586,NA,NA,8.18400001525879,8.00599956512451,7.98400020599365,0.949109750326349,0.0885175236199637,56.2134553400643,23.2689150093324,4.8757715e-07,4.8757715e-07
